SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR4448505		9681b9e375b3	TSCA_Platinum_Bubba_Kush	1	TRUE	665786	150
SRR4448506		91a9d6077f46	TSCA_Darkheart_1	1	TRUE	1078753	150
SRR4448507		91e455a3504c	TSCA_Vanilluna	1	TRUE	932478	150
SRR4448508		92657891b9eb	TSCA_OG_Kush	1	TRUE	3453930	151
SRR4448509		92b3ce0b38c4	TSCA_Romulan_x_Grapefruit	1	TRUE	837430	150
SRR4448510		90a742c9fb20	TSCA_Menthel_Bubble_Gum	1	TRUE	21577606	151
SRR4448511		90acaebb2a1d	TSCA_Trainwreck_A	1	TRUE	1164769	150
SRR4448512		9d93a9e69857	TSCA_P-91	1	TRUE	3528565	150
SRR4448513		9ce7b2af4a6e	TSCA_Princess_Leia	1	TRUE	541679	150
SRR4448514		9c2769766e97	TSCA_Trainwreck_C	1	TRUE	934725	150
SRR4448515		9bf391485929	TSCA_Sour_Diesel	1	TRUE	2814160	150
SRR4448516		9bd5efed7bdd	TSCA_Chemdawg_1.0	1	TRUE	573046	150
SRR4448517		9bd083aef003	TSCA_Snowland_A	1	TRUE	1101623	150
SRR4448518		9dec75b57c80	TSCA_MedFlight	1	TRUE	1061308	150
SRR4448519		9da09aef8bf6	TSCA_Thai	1	TRUE	985782	150
SRR4448520		917c13a11bc5	TSCA_Kashmir_Kush	1	TRUE	1951634	150
SRR4448521		918847592867	TSCA_Chocolate_Heaven_A	1	TRUE	1320057	150
SRR4448522		9ef576cf4b5b	TSCA_MCOG	1	TRUE	708545	151
SRR4448523		9e5c3ffbd663	TSCA_Strawberry_Sour_Diesel	1	TRUE	667860	150
SRR4448524		93038481de0a	TSCA_True_Purple	1	TRUE	1123569	150
SRR4448525		9322be751a05	TSCA_PPA	1	TRUE	743933	150
SRR4448526		74a45ed1b8b7	TSCA_Ghost_Dog	1	TRUE	639602	150
SRR4448527		735548f604da	TSCA_Kush	1	TRUE	931165	150
SRR4448528		734ba4f9212c	TSCA_Jack_Herer	1	TRUE	378512	150
SRR4448529		73365da60aaa	TSCA_White_Siberian	1	TRUE	860982	150
SRR4448530		71744d7a08f8	TSCA_Twilight	1	TRUE	531521	150
SRR4448531		70cb5e24ad38	TSCA_Forum_Cut_Cookies	1	TRUE	1102972	150
SRR4448532		70c7897b8b9d	TSCA_Canna_TSU	1	TRUE	913676	150
SRR4448533		70c3f742d074	TSCA_Presidential_Kush_#1	1	TRUE	633302	150
SRR4448534		75181ed0b3c6	TSCA_Matanuska_Thunder_Fuck	1	TRUE	1316615	150
SRR4448535		74ee166d3d10	TSCA_Mental_Floss	1	TRUE	1463502	150
SRR4448536		98f3674826dc	TSCA_Afgoo	1	TRUE	565177	150
SRR4448537		98d394b58379	TSCA_PEZ	1	TRUE	772098	150
SRR4448550		f4a72f7b80c1	TSCA_White_Cashmere	1	TRUE	1067679	150
SRR4448551		f4aa52a5cee7	TSCA_Chocolope	1	TRUE	4052681	149
SRR4448552		f42472978522	TSCA_Harliquinn	1	TRUE	929381	150
SRR4448553		f49a4af38243	TSCA_Hindu_Kush	1	TRUE	1284242	150
SRR4448554		f3d0b4a98226	TSCA_Strawberry_Diesel	1	TRUE	961310	150
SRR4448555		f4021909b06a	TSCA_Berry_Gumboldt_Pollen	1	TRUE	2194590	150
SRR4448556		f35b396a13c5	TSCA_Chem_7	1	TRUE	1024200	150
SRR4448557		f3c42def9efe	TSCA_Cotton_Candy	1	TRUE	776627	151
SRR4448558		f4dcc643023d	TSCA_Summit_Sweet_Skunk	1	TRUE	931035	150
SRR4448559		f4e2bcda48eb	TSCA_UK_Cheese	1	TRUE	1728332	150
SRR4448560		d220be54396c	TSCA_Black_Berry_Kush	1	TRUE	900791	150
SRR4448561		PGT_12269_11997	Root_Beer_Float	1	TRUE	1726414	151
SRR4448562		PGT_12268_11988	Root_Beer_Float	1	TRUE	1890670	151
SRR4448563		PGT_12260_11954	Zambia	1	TRUE	1957281	151
SRR4448564		PGT_12259_11969	Panama	1	TRUE	2083453	151
SRR4448565		PGT_12262_11966	Zambia	1	TRUE	1868102	151
SRR4448566		PGT_12261_11938	Mexico_Verde_Limon	1	TRUE	1497352	150
SRR4448567		PGT_12264_11945	Ethiopian_1	1	TRUE	1527389	151
SRR4448568		PGT_12263_11956	Guatemala_Quetzalita	1	TRUE	1608571	151
SRR4448569		PGT_12267_11996	Root_Beer_Float	1	TRUE	1905895	151
SRR4448570		PGT_12266_11987	OG_Hindu_Jager_Kush	1	TRUE	2653387	150
SRR4448571		e1ac5a334cf4	TSCA_Nuken	1	TRUE	2048867	150
SRR4448572		e069617f4098	TSCA_Grape_Ape	1	TRUE	1198365	150
SRR4448573		e055281c82b0	TSCA_GSC_Mint	1	TRUE	1142510	150
SRR4448574		e04b236da0c1	TSCA_FOG	1	TRUE	945699	151
SRR4448575		e49e19cd94a0	TSCA_Stella_Blues_x_Wako_Haze	1	TRUE	1099604	150
SRR4448576		e451294ec32a	TSCA_Private_Reserve_OG	1	TRUE	1202924	150
SRR4448577		e29eadabeb94	TSCA_Jesus_OG	1	TRUE	1430800	150
SRR4448578		e2350068c193	TSCA_Cataract_Kush	1	TRUE	1489412	150
SRR4448579		e72b63992cc0	TSCA_Platinum_OG	1	TRUE	1045452	151
SRR4448580		e6592862ba9a	TSCA_Phantom_Cookies	1	TRUE	556979	150
SRR4448581		PGT_12220_11974	South_Africa	1	TRUE	689247	146
SRR4448582		PGT_12221_11977	Kashmir	1	TRUE	87582	148
SRR4448583		PGT_12223_11971	Malawi	1	TRUE	1236369	150
SRR4448584		PGT_12224_11962	Pakistan	1	TRUE	631118	150
SRR4448585		PGT_12212_11984	Hemp_cultivar_NLH	1	TRUE	3170880	150
SRR4448586		PGT_12213_11976	India	1	TRUE	758220	150
SRR4448587		PGT_12214_11978	India	1	TRUE	473802	150
SRR4448588		PGT_12219_11982	Cambodia	1	TRUE	2299487	150
SRR4448589		PGT_12225_11951	Nepal	1	TRUE	1919375	151
SRR4448590		PGT_12226_11936	India	1	TRUE	3415312	151
SRR4448591		d0faff9b9034	TSCA_Juicy_Fruit	1	TRUE	904720	150
SRR4448592		PGT_12278_11986	Blotter	1	TRUE	2357622	151
SRR4448593		PGT_12279_11995	Blotter	1	TRUE	1899040	151
SRR4448594		PGT_12272_11998	Root_Beer_Float	1	TRUE	2113838	150
SRR4448595		PGT_12273_12004	LSD	1	TRUE	1489346	150
SRR4448596		PGT_12270_12005	Root_Beer_Float	1	TRUE	175054	145
SRR4448597		PGT_12271_11992	Root_Beer_Float	1	TRUE	2264398	150
SRR4448598		PGT_12276_11991	Blotter	1	TRUE	1609154	150
SRR4448599		PGT_12277_12000	Blotter	1	TRUE	2180431	151
SRR4448600		PGT_12274_11990	Blotter	1	TRUE	1416837	151
SRR4448601		PGT_12275_11999	Blotter	1	TRUE	1981311	151
SRR4448602		d01a9dae7764	TSCA_YMCA_#3	1	TRUE	922263	150
SRR4448603		PGT_12288_12011	R4	1	TRUE	1997119	151
SRR4448604		PGT_12287_12007	Sunset_Sherbert	1	TRUE	2663219	151
SRR4448605		PGT_12286_11989	Black_Trinity	1	TRUE	2601640	151
SRR4448606		PGT_12285_12003	Black_Trinity	1	TRUE	2396112	151
SRR4448607		PGT_12284_11994	Black_Trinity	1	TRUE	1976457	151
SRR4448608		PGT_12282_11993	Black_Trinity	1	TRUE	2834362	151
SRR4448609		PGT_12281_12006	Black_Trinity	1	TRUE	2653202	151
SRR4448610		PGT_12280_12001	Black_Trinity	1	TRUE	2402539	151
SRR4448611		d5521ba2b119	TSCA_Purple	1	TRUE	1773091	150
SRR4448612		d57ee35109b4	TSCA_Platinum_OG	1	TRUE	3755461	151
SRR4448613		df99e2efe93a	TSCA_Dead_Head_OG	1	TRUE	690687	151
SRR4448614		PGT_12290_12009	Haleigh's_Hope	1	TRUE	2901626	150
SRR4448615		PGT_12289_12008	Charlotte's_Web	1	TRUE	1814490	150
SRR4448616		dfc736412249	TSCA_Lavender	1	TRUE	1191208	150
SRR4448617		d15314ee0b35	TSCA_White_Fire_Alien_OG	1	TRUE	523639	150
SRR4448618		PGT_12999	Shark_Shock	1	TRUE	1980790	150
SRR4448619		PGT_12998	Xmas_Cookies	1	TRUE	2764650	150
SRR4448620		PGT_12995	Mandarin_Sunset	1	TRUE	884468	150
SRR4448621		PGT_12994	Champagne_X	1	TRUE	955233	150
SRR4448622		PGT_12997	White_Widow	1	TRUE	1684651	150
SRR4448623		PGT_12996	Gorilla_Glue_#4	1	TRUE	2050311	150
SRR4448624		PGT_12291_12010	Trident	1	TRUE	2328757	150
SRR4448625		PGT_12292_12015	Pigmy_Pot-Congo_Pointe_Noire	1	TRUE	1987663	151
SRR4448626		PGT_12293_12012	Taint	1	TRUE	2125338	151
SRR4448627		PGT_12294_12013	Williams_Wonder	1	TRUE	1918790	150
SRR4448628		PGT_12295_12014	Charlotte's_Web	1	TRUE	1485682	150
SRR4448629		PGT_12989	Canuvo_God_Bud_-_0	1	TRUE	2768697	150
SRR4448630		PGT_12990	Canuvo_Shark_Shock	1	TRUE	1597481	150
SRR4448631		PGT_12991	Tangerine_OG	1	TRUE	1283357	150
SRR4448632		PGT_12992	KWGS	1	TRUE	1160042	150
SRR4448633		PGT_12993	Faith	1	TRUE	2104867	150
SRR4448634		ed531792ffdf	TSCA_ACDC	1	TRUE	4427905	151
SRR4448635		edefa7de437e	TSCA_Ruby_Slipper	1	TRUE	1580260	150
SRR4448636		ea9126cc6b07	TSCA_Lucy	1	TRUE	1127009	150
SRR4448637		eb3bf8436f1a	TSCA_CBD_Shark_Shock	1	TRUE	1368268	150
SRR4448638		ebe30ddcaa5e	TSCA_Pineapple_Thai	1	TRUE	828562	150
SRR4448639		ecf998618f68	TSCA_Snow_Leopard	1	TRUE	1119068	150
SRR4448640		e78222b81656	TSCA_Pineapple_Chunk	1	TRUE	863056	150
SRR4448641		e8bcaff7b950	TSCA_Berry_Beard	1	TRUE	1739003	150
SRR4448642		e968792ddaae	TSCA_Bogota_Breeze	1	TRUE	1046469	150
SRR4448643		ea4fa519057a	TSCA_Skywalker_Kush	1	TRUE	866824	150
SRR4448644		fc621720cbf5	TSCA_White_Fire_A	1	TRUE	984757	150
SRR4448645		fc37a7c6d46e	TSCA_Blue_dynamite	1	TRUE	1046978	150
SRR4448646		fd22f925dfca	TSCA_Jagor_OG	1	TRUE	995606	150
SRR4448647		fced75c17380	TSCA_Flo-Rida	1	TRUE	1323606	150
SRR4448648		fea5c80f58e1	TSCA_AC/DC	1	TRUE	576557	150
SRR4448649		fe0c05780b5f	TSCA_Mexican	1	TRUE	937881	150
SRR4448650		ff100837217c	TSCA_Purple_Diesel	1	TRUE	1802669	150
SRR4448651		fed651c0c036	TSCA_Girl_Scout_Cookies	1	TRUE	677061	150
SRR4448652		d2dde80b636b	TSCA_Pit_Bull	1	TRUE	1777638	150
SRR4448653		da6a2cfd3bab	TSCA_Ruby	1	TRUE	746554	150
SRR4448654		da484b45502a	TSCA_Kracken	1	TRUE	1502759	150
SRR4448655		d8a86bdf1096	TSCA_Amnesia	1	TRUE	136896	147
SRR4448656		d7fe4e5cb3dc	TSCA_San_Diego_Cat_Piss	1	TRUE	932592	150
SRR4448657		d8e45035c85d	TSCA_ACDC	1	TRUE	874843	150
SRR4448658		d8c4507a881f	TSCA_9_mile	1	TRUE	508353	150
SRR4448659		d98859f70f74	TSCA_Snow_White	1	TRUE	1105837	150
SRR4448660		d9494534922f	TSCA_Afghan_Kush	1	TRUE	821865	151
SRR4448661		da3cd6670c18	TSCA_Frisco_OG	1	TRUE	953337	150
SRR4448662		d99ffb850fa1	TSCA_Ripped_Bubba	1	TRUE	1049933	150
SRR4448663		f92f34ddf979	TSCA_Silver_Tip	1	TRUE	1178072	150
SRR4448664		f8683b4a3618	TSCA_Violet	1	TRUE	562422	150
SRR4448665		f79020436f3e	TSCA_Tanzanian_A	1	TRUE	1449051	150
SRR4448666		f7796c701b11	TSCA_Animal_Cookies	1	TRUE	661511	150
SRR4448667		f74a8887493d	TSCA_White_Fire	1	TRUE	3619495	150
SRR4448668		f6f2af513d03	TSCA_Sour_Tsunami	1	TRUE	1122036	150
SRR4448669		f688b8fd3cde	TSCA_Kings_Randsome	1	TRUE	729319	150
SRR4448670		f6506f10590d	TSCA_White_Fire	1	TRUE	2354750	150
SRR4448671		f57881becd18	TSCA_Alcatraz_OG	1	TRUE	1100454	150
SRR4448672		f56c551b5b61	TSCA_Juanita_Dogramosa	1	TRUE	1001279	150
SRR4448673		PGT_12234_11941	Markant_Hemp	1	TRUE	3053078	151
SRR4448674		PGT_12235_11953	Ivory_Hemp	1	TRUE	2341217	150
SRR4448675		PGT_12231_11934	Laspur_Gold_Pakistan	1	TRUE	1635428	151
SRR4448676		PGT_12233_11957	Yarkhun_WS	1	TRUE	987576	150
SRR4448677		PGT_12229_11960	Pakistan	1	TRUE	1704153	151
SRR4448678		PGT_12230_11943	Swaziland_great	1	TRUE	1592732	150
SRR4448679		PGT_12227_11947	Pakistan	1	TRUE	1673840	150
SRR4448680		PGT_12228_11932	Nepal	1	TRUE	97095	150
SRR4448681		dc1c674edd41	TSCA_Lemon_GPG_Kush	1	TRUE	1255466	150
SRR4448682		dc51ea8201d5	TSCA_Grape_Ape	1	TRUE	1408555	150
SRR4448683		dac462d678ba	TSCA_ACDC	1	TRUE	907455	150
SRR4448684		db53c9378884	TSCA_The_Helper	1	TRUE	1657967	150
SRR4448685		de111e20084e	TSCA_Durban_Poison	1	TRUE	654329	150
SRR4448686		defc7e4d5c10	TSCA_Bubba_Kush	1	TRUE	1332505	150
SRR4448687		PGT_12236_11937	Mango_Zamal	1	TRUE	1762968	151
SRR4448688		PGT_12237_11965	Laos	1	TRUE	2493565	151
SRR4448689		fb5d5a74cc72	TSCA_Afterglow	1	TRUE	1156052	150
SRR4448690		fb8ee0c45572	TSCA_Afgoo	1	TRUE	1424027	150
SRR4448691		dc95c3090e8a	TSCA_Cannatonic	1	TRUE	543650	150
SRR4448692		f9a814314ef8	TSCA_Cannatonic	1	TRUE	22633988	151
SRR4448693		f9b79ee6fa07	TSCA_Sour_Bubble_4	1	TRUE	1105424	150
SRR4448694		fa0245d57f4f	TSCA_Catatonic	1	TRUE	1249406	150
SRR4448695		fa353f967d94	TSCA_Dogwalker_OG	1	TRUE	1096388	150
SRR4448696		fa391aea3137	TSCA_Strawberry_Cough	1	TRUE	774846	150
SRR4448697		fa66f8459416	TSCA_Peach_Kush	1	TRUE	1137856	150
SRR4448698		fb1da4bffb9a	TSCA_Grand_Daddy_Purple	1	TRUE	1591942	150
SRR4448699		fb4e21a35824	TSCA_Romulan_Cotton_Candy	1	TRUE	1040859	150
SRR4448700		ddafd9424dce	TSCA_NYC_Diesel_06	1	TRUE	1091839	150
SRR4448701		PGT_12241_11963	Hmong_Thailand	1	TRUE	777713	150
SRR4448702		PGT_12240_11972	Chiang_Mai_Thailand	1	TRUE	260055	139
SRR4448703		PGT_12239_11939	PN_Columbia_Pelo_Naranja	1	TRUE	2351894	151
SRR4448704		PGT_12238_11949	Isaan_Thailand	1	TRUE	1850777	150
SRR4448705		PGT_12245_11970	New_Caledonia	1	TRUE	1741976	151
SRR4448706		PGT_12244_11942	Colombia_Taganga	1	TRUE	1451912	151
SRR4448707		PGT_12243_11959	Yarkhun_E	1	TRUE	612863	150
SRR4448708		PGT_12242_11946	Nepal_2010	1	TRUE	2592511	151
SRR4448709		PGT_12247_11944	Kali_21_China	1	TRUE	2019192	151
SRR4448710		PGT_12246_11955	Colombian_20's	1	TRUE	635466	150
SRR4448711		f07d7d96a833	TSCA_Animal_Cookies	1	TRUE	1072498	150
SRR4448712		f05b84825812	TSCA_Strawberry_Cough	1	TRUE	518132	150
SRR4448713		f1b6cf622018	TSCA_Animal_Cookies	1	TRUE	1016655	151
SRR4448714		f0d6d5ae8af5	TSCA_RS2	1	TRUE	804690	150
SRR4448715		efff889c340c	TSCA_Caramelicious	1	TRUE	1186922	150
SRR4448716		efd2b673e3ab	TSCA_Tangie	1	TRUE	835173	150
SRR4448717		f05167f85a1c	TSCA_Ingrid	1	TRUE	1092946	151
SRR4448718		f011be898bb1	TSCA_Dabney_Blue	1	TRUE	1619423	150
SRR4448719		f328f0079637	TSCA_Red_Congo	1	TRUE	999950	150
SRR4448720		f29670273a99	TSCA_Chemdawg	1	TRUE	1588757	150
SRR4448721		d052885af0ca	TSCA_Original_Diesel	1	TRUE	856709	150
SRR4448722		d3b6779a15f4	TSCA_Strawberry_Rhino	1	TRUE	347827	150
SRR4448723		d507306172cd	TSCA_Kush	1	TRUE	3225328	150
SRR4448724		PGT_12257_11973	Vietnam_Delat	1	TRUE	2107074	151
SRR4448725		PGT_12258_11958	Panama_Standard	1	TRUE	2683374	151
SRR4448726		PGT_12253_11933	Mexico_Oaxaca	1	TRUE	1855565	150
SRR4448727		PGT_12254_11961	Angola_Fem_2004	1	TRUE	1625013	151
SRR4448728		PGT_12255_11950	Nicaragua_4	1	TRUE	1884485	151
SRR4448729		PGT_12256_11940	Papua_New_Guinea	1	TRUE	1740819	151
SRR4448730		PGT_12248_11935	Ethiopian_4	1	TRUE	1654029	151
SRR4448731		PGT_12249_11968	Senegal	1	TRUE	1909913	150
SRR4448732		PGT_12250_11952	Mexico_Oaxaca_79_S1	1	TRUE	2662965	151
SRR4448733		PGT_12251_11964	Paraguay_1	1	TRUE	2414641	150
SRR4448734		d58dd5d2319f	TSCA_Miyagi	1	TRUE	1326461	151
SRR4448735		d5f292284009	TSCA_Flo	1	TRUE	1318584	150
SRR4448736		d60265750b81	TSCA_New_Jack_Herer	1	TRUE	1479270	150
SRR4448737		d6623d3d1a46	TSCA_LA_Confidential	1	TRUE	991702	151
SRR4448738		d6694f1839a3	TSCA_Lee_Roy_OG	1	TRUE	1923842	151
SRR4448739		d6b29886a59d	TSCA_Purple_Alien_OG	1	TRUE	3568347	150
SRR4448740		d6cdc3b78250	TSCA_Lands_End	1	TRUE	856186	150
SRR4448741		d780266fd0ae	TSCA_Durban_Poison	1	TRUE	1039195	150
SRR4448742		d78ea97d76e7	TSCA_Blue_Dynamite	1	TRUE	693650	150
SRR4448743		d7c4161d423d	TSCA_Apple_Kush	1	TRUE	1156727	150
SRR4448744		CRT_1088	LINE_43/178_Romania	1	TRUE	11467077	150
SRR4448745		CRT_1081	Agent_Orange_x_501OG	1	TRUE	7880492	150
SRR4448746		CRT_1097	Sweet_Island_Skunk	1	TRUE	10333592	150
SRR4448747		CRT_1115	Kalinga_Philippines	1	TRUE	3772909	150
SRR4448748		CRT_1108	Skunk_#1	1	TRUE	10188717	150
SRR4448749		CRT_1116	Uzbekistan_P5	1	TRUE	2965584	150
SRR4448750		CRT_1110	Panama	1	TRUE	1384543	149
SRR4448751		CRT_1111	Hokkaido_Japan	1	TRUE	1938129	149
SRR4448752		CRT_1697	Oaxaca_79	1	TRUE	1037776	151
SRR4448753		CRT_1698	Tian_Shui_Giansu_China	1	TRUE	1021686	151
SRR4448754		CRT_1114	Honduras	1	TRUE	1568121	140
SRR4448755		CRT_1117	Malanje_Local_90's_Liamba_Angola	1	TRUE	548534	149
SRR4448756		CRT_1692	Afghani_#1_x_Skunk_#1	1	TRUE	1088129	151
SRR4448757		CRT_1693	Morocco	1	TRUE	691310	151
SRR4448758		CRT_1695	Uzbekistan_P4	1	TRUE	809739	150
SRR4448759		CRT_1696	Mangobiche_Colombia	1	TRUE	1241699	151
SRR4448760		CRT_1688	Pakistan_Valley_Kush	1	TRUE	1255292	151
SRR4448761		CRT_1689	Galakc_Shun	1	TRUE	747465	151
SRR4448762		CRT_1690	Papua_New_Guinea	1	TRUE	987975	151
SRR4448763		CRT_1691	Ghana	1	TRUE	879580	151
SRR4448764		CRT_1668	Colombia	1	TRUE	369841	150
SRR4448765		CRT_1670	India_Vidaypur	1	TRUE	86031	135
SRR4448766		CRT_1666	Thailand	1	TRUE	1363340	150
SRR4448767		CRT_1667	Kazakhstan	1	TRUE	220057	147
SRR4448768		CRT_1664	Finola	1	TRUE	726900	150
SRR4448769		CRT_1665	Kazakhstan	1	TRUE	661517	150
SRR4448770		CRT_1662	Kazakhstan	1	TRUE	1458948	150
SRR4448771		CRT_1663	Finola	1	TRUE	1193856	150
SRR4448772		CRT_1676	Kenya_Kisumu	1	TRUE	881844	150
SRR4448773		CRT_1090	Fertodi_Hungary	1	TRUE	6683942	149
SRR4448774		CRT_1671	India_Khandwa	1	TRUE	754445	150
SRR4448775		CRT_1673	India	1	TRUE	761112	150
SRR4448776		CRT_1715	Charlotte's_Web	1	TRUE	784607	150
SRR4448777		CRT_1716	Toto	1	TRUE	839715	150
SRR4448778		CRT_1713	Unknown_#1	1	TRUE	946434	150
SRR4448779		CRT_1714	Unknown_#2	1	TRUE	483504	150
SRR4448780		CRT_1105	Kazakhstan	1	TRUE	359334	147
SRR4448781		CRT_1717	Finola	1	TRUE	413142	150
SRR4448782		CRT_1092	Cinex	1	TRUE	7103067	150
SRR4448783		CRT_1660	Kazakhstan	1	TRUE	802941	150
SRR4448784		CRT_1104	Kazakhstan	1	TRUE	9240628	150
SRR4448785		CRT_1082	Agent_Orange_x_501OG	1	TRUE	18625718	150
SRR4448786		CRT_1683	Nepal_Pahari	1	TRUE	776385	150
SRR4448787		CRT_1085	Cinex_x_501OG	1	TRUE	11683055	150
SRR4448788		CRT_1084	Cinex_x_501OG	1	TRUE	7135220	150
SRR4448789		CRT_1089	Fertodi_Hungary	1	TRUE	8741449	150
SRR4448790		CRT_1106	Hybrid_Krasnodarskii_10_FB_Russia	1	TRUE	5827076	150
SRR4448791		CRT_1091	Agent_Orange	1	TRUE	7157377	150
SRR4448792		CRT_1681	Colombia_Sabanira	1	TRUE	634061	143
SRR4448793		CRT_1095	Afgoo	1	TRUE	9223209	150
SRR4448794		CRT_1677	Paraguay_3_1996	1	TRUE	264849	150
SRR4448795		CRT_1685	Jamaican_Lambsbread_60/70	1	TRUE	1277488	151
SRR4448796		CRT_1659	Kazakhstan	1	TRUE	548225	150
SRR4448797		CRT_1125	Cannatonic	1	TRUE	20678017	151
SRR4448798		CRT_1124	Jack_Herer	1	TRUE	17613549	150
SRR4448799		CRT_1684	Brazil_Pernambuco	1	TRUE	1459755	150
SRR4448800		CRT_1122	Fisher's_CBD	1	TRUE	15240925	150
SRR4448801		CRT_1121	Jack_Herer	1	TRUE	20556404	150
SRR4448802		CRT_1120	Papua_New_Guinea	1	TRUE	1158578	149
SRR4448803		CRT_1119	Mangobiche_Colombia	1	TRUE	4579229	150
SRR4448804		CRT_1099	Bolonska_Yugoslavia	1	TRUE	6562977	150
SRR4448805		CRT_1675	Thailand	1	TRUE	985671	150
SRR4448806		CRT_1101	Mestnayal_Bulgaria	1	TRUE	2814879	150
SRR4448807		CRT_1100	Mestnayal_Ukraine	1	TRUE	1768893	150
SRR4448808		CRT_1103	Yugoslavia	1	TRUE	2529671	150
SRR4448809		CRT_1102	Odnodomnaya_Poland	1	TRUE	1115093	148
SRR4448810		CRT_1661	Kazakhstan	1	TRUE	464474	150
SRR4448811		CRT_1674	Nigeria	1	TRUE	659412	150
SRR4448812		CRT_1703	Cinex_x_501OG	1	TRUE	865665	151
SRR4448813		CRT_1702	Cinex_x_501OG	1	TRUE	1288131	150
SRR4448814		CRT_1701	Cinex_x_501OG	1	TRUE	1373333	150
SRR4448815		CRT_1700	Afghanistan_Kyber_Pass	1	TRUE	403309	150
SRR4448816		CRT_1707	Watkins	1	TRUE	688493	150
SRR4448817		CRT_1706	Agent_Orange_x_501OG	1	TRUE	796511	150
SRR4448818		CRT_1705	Agent_Orange_x_501OG	1	TRUE	1135514	151
SRR4448819		CRT_1704	Agent_Orange_x_501OG	1	TRUE	1105420	150
SRR4448820		CRT_1712	Baox	1	TRUE	1334155	150
SRR4448821		CRT_1709	TJ	1	TRUE	486614	150
SRR4448822		CRT_1687	Pakistan_Chitral	1	TRUE	1335968	151
SRR4448823		CRT_1686	Sumatra_Tuk_Tuk	1	TRUE	1077756	151
SRR4448824		CRT_1123	Purple_Hindu_Kush	1	TRUE	13562269	150
SRR4448825		CRT_1112	Nicaragua	1	TRUE	2109969	149
SRR4448826		CRT_1109	Tian_Shui_Giansu_China	1	TRUE	2821262	150
SRR4448827		CRT_1107	Skunk_#1	1	TRUE	9784300	150
SRR4448828		CRT_1113	Yunnan_China	1	TRUE	656705	146
SRR4450086		PGT_13018	Cotton_Candy_DL	1	TRUE	1569464	150
SRR4450087		PGT_13007	Blue_Magoo	1	TRUE	1954187	150
SRR4450088		PGT_13019	Kauai_Aloha	1	TRUE	2489840	150
SRR4450089		PGT_13076	Polish_Hemp	1	TRUE	2017423	151
SRR4450090		PGT_13077	Romanian_Hemp	1	TRUE	3137773	151
SRR4450091		PGT_13012	Ace_of_Spades	1	TRUE	1493397	150
SRR4450092		PGT_13066	Durban_Poison	1	TRUE	2315118	150
SRR4450093		PGT_13068	Denmark	1	TRUE	1505165	150
SRR4450094		PGT_13069	Richard_VI	1	TRUE	1681898	150
SRR4450095		PGT_13070	PurPur_TI	1	TRUE	1882963	150
SRR4450096		PGT_13071	Rooster	1	TRUE	2042872	151
SRR4450097		PGT_13073	German_Hemp	1	TRUE	3624557	150
SRR4450098		PGT_13074	Iowa_Feral_Hemp	1	TRUE	946980	150
SRR4450099		PGT_13075	Portuguese_Hemp	1	TRUE	3147822	150
SRR4450100		PGT_13096	Gambia	1	TRUE	1146469	151
SRR4450101		PGT_13097	Sumatra	1	TRUE	115192	149
SRR4450102		PGT_13093	Malawi	1	TRUE	347038	150
SRR4450103		PGT_13094	Thailand	1	TRUE	136134	142
SRR4450104		PGT_13010	Oregon_Pineapple	1	TRUE	2574279	150
SRR4450105		PGT_13029	Panda_OG	1	TRUE	1713831	150
SRR4450106		PGT_13053	Gorilla_Glue_#4	1	TRUE	2059208	150
SRR4450107		PGT_13054	Sour_Diesel	1	TRUE	2017758	150
SRR4450108		PGT_13051	Sour_Diesel	1	TRUE	1816790	150
SRR4450109		PGT_13052	Gorilla_Glue_#4	1	TRUE	1398935	150
SRR4450110		PGT_13049	Gorilla_Glue_#4	1	TRUE	2102137	151
SRR4450111		PGT_13050	Gorilla_Glue_#4	1	TRUE	2032673	150
SRR4450112		PGT_13046	Sour_Diesel	1	TRUE	2172569	150
SRR4450113		PGT_13048	Sour_Diesel	1	TRUE	2075205	150
SRR4450114		PGT_13044	Sour_Diesel	1	TRUE	2189880	150
SRR4450115		PGT_13045	Gorilla_Glue_#4	1	TRUE	2079610	150
SRR4450116		PGT_13013	Legend	1	TRUE	3572748	150
SRR4450117		PGT_13014	Cinex	1	TRUE	1997511	150
SRR4450118		PGT_13028	Panda_Cookies	1	TRUE	1876781	150
SRR4450119		PGT_13015	AJ_Sour_Diesel	1	TRUE	2251027	150
SRR4450120		PGT_13009	Chernobyl	1	TRUE	1914370	150
SRR4450121		PGT_13016	Changxin_Dao	1	TRUE	1625130	149
SRR4450122		PGT_13017	Yulong	1	TRUE	2161270	150
SRR4450123		PGT_13065	Columbian_Gold	1	TRUE	2352745	150
SRR4450124		PGT_13064	Star	1	TRUE	2507554	150
SRR4450125		PGT_13063	Raziel	1	TRUE	1897460	150
SRR4450126		PGT_13062	Camael_#1	1	TRUE	2020958	150
SRR4450127		PGT_13061	Saroel	1	TRUE	2257569	150
SRR4450128		PGT_13059	Hael_#2	1	TRUE	2821125	150
SRR4450129		PGT_13058	Gorilla_Glue_#4	1	TRUE	2317136	150
SRR4450130		PGT_13057	Sour_Diesel	1	TRUE	2103296	150
SRR4450131		PGT_13056	Gorilla_Glue_#4	1	TRUE	1762900	150
SRR4450132		PGT_13055	Sour_Diesel	1	TRUE	2577420	150
